City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
92,Matadi,69,CD,2021-03-21 17:50:03,82,-5.8167,13.45,79.47,4.14
93,Savannakhet,92,LA,2021-03-21 17:50:04,66,16.566,104.751,73.85,15.41
94,Auki,95,SB,2021-03-21 17:50:04,83,-8.7676,160.7034,75.34,3.22
95,New Norfolk,12,AU,2021-03-21 17:42:38,68,-42.7826,147.0587,59.0,2.15
96,Pevek,1,RU,2021-03-21 17:43:28,95,69.7008,170.3133,-27.83,4.92
97,Umm Lajj,0,SA,2021-03-21 17:46:16,34,25.0213,37.2685,83.35,4.85
98,Saskylakh,87,RU,2021-03-21 17:43:26,99,71.9167,114.0833,-29.4,2.46
99,Lompoc,1,US,2021-03-21 17:43:00,50,34.6391,-120.4579,55.99,13.8
100,Bengkulu,100,ID,2021-03-21 17:42:38,91,-3.8004,102.2655,75.81,8.21
101,Esso,49,RU,2021-03-21 17:50:04,71,55.9333,158.7,5.22,3.04
102,Kyren,91,RU,2021-03-21 17:50:05,60,51.6828,102.1408,30.15,1.95
103,Marysville,90,US,2021-03-21 17:50:05,81,48.0518,-122.1771,43.0,11.5
104,Vila Velha,40,BR,2021-03-21 17:43:56,78,-20.3297,-40.2925,84.99,9.22
105,Tuktoyaktuk,40,CA,2021-03-21 17:41:59,76,69.4541,-133.0374,-20.2,8.05
106,Lima,0,PE,2021-03-21 17:44:00,69,-12.0432,-77.0282,81.0,8.05
107,Casa Grande,1,US,2021-03-21 17:50:05,22,32.8795,-111.7573,73.0,5.75
108,Luderitz,0,NA,2021-03-21 17:42:03,65,-26.6481,15.1594,69.76,17.29
109,Ribeira Grande,75,PT,2021-03-21 17:41:59,72,38.5167,-28.7,64.4,12.66
110,Dunkirk,86,FR,2021-03-21 17:50:06,76,51.05,2.3667,44.01,4.0
111,Timizart,66,DZ,2021-03-21 17:50:06,82,36.8,4.2667,44.38,10.31
112,Mae Sai,30,TH,2021-03-21 17:50:06,78,20.4335,99.8762,75.2,2.3
113,Olafsvik,100,IS,2021-03-21 17:43:36,89,64.8945,-23.7142,43.29,32.06
114,Birjand,75,IR,2021-03-21 17:50:07,15,32.8663,59.2211,59.0,6.98
115,Sarangani,91,PH,2021-03-21 17:46:20,75,5.4033,125.4636,83.37,19.48
116,Bahia Blanca,0,AR,2021-03-21 17:50:07,30,-38.7196,-62.2724,72.97,11.54
117,Lagoa,90,PT,2021-03-21 17:43:03,74,39.05,-27.9833,58.82,10.4
118,Nemuro,100,JP,2021-03-21 17:43:59,99,43.3236,145.575,37.11,19.51
119,Bilma,23,NE,2021-03-21 17:43:57,10,18.6853,12.9164,91.27,9.8
120,Khatanga,0,RU,2021-03-21 17:42:18,77,71.9667,102.5,-24.72,6.42
121,Severo-Kurilsk,100,RU,2021-03-21 17:42:59,83,50.6789,156.125,27.0,19.55
122,Dera Bugti,73,PK,2021-03-21 17:50:08,41,29.0307,69.151,74.19,5.68
123,Yellowknife,20,CA,2021-03-21 17:39:53,59,62.456,-114.3525,-2.0,16.11
124,Lakes Entrance,98,AU,2021-03-21 17:50:08,88,-37.8811,147.981,64.0,5.01
125,Tahe,39,CN,2021-03-21 17:50:08,88,52.3333,124.7333,15.3,4.23
126,Olga,100,RU,2021-03-21 17:50:08,95,43.7444,135.2892,29.98,4.47
127,Faanui,48,PF,2021-03-21 17:42:00,68,-16.4833,-151.75,83.48,9.31
128,Phayao,73,TH,2021-03-21 17:50:09,61,19.25,100.25,87.01,4.88
129,Stara Synyava,8,UA,2021-03-21 17:50:09,63,49.6032,27.6191,31.12,8.61
130,Aswan,0,EG,2021-03-21 17:49:39,11,24.0934,32.907,89.83,11.36
131,Mitsamiouli,45,KM,2021-03-21 17:50:10,72,-11.3847,43.2844,83.32,3.91
132,Lebu,0,CL,2021-03-21 17:42:09,59,-37.6167,-73.65,64.2,5.88
133,Kahului,90,US,2021-03-21 17:43:03,100,20.8947,-156.47,66.2,21.85
134,Bykovo,20,RU,2021-03-21 17:50:10,86,55.6361,38.0803,30.2,11.18
135,Haines Junction,100,CA,2021-03-21 17:42:04,61,60.7522,-137.5108,10.4,6.91
136,Muzaffarabad,100,PK,2021-03-21 17:50:10,83,34.37,73.4711,57.72,4.32
137,Kirakira,100,SB,2021-03-21 17:44:19,78,-10.4544,161.9205,77.99,4.94
138,Antofagasta,20,CL,2021-03-21 17:50:11,73,-23.65,-70.4,73.0,18.41
139,Grand Gaube,1,MU,2021-03-21 17:44:12,81,-20.0064,57.6608,81.0,7.0
140,Estepa,0,ES,2021-03-21 17:50:11,29,37.2926,-4.879,62.6,3.44
141,Omboue,81,GA,2021-03-21 17:50:11,84,-1.5746,9.2618,79.77,6.4
142,Westerland,90,DE,2021-03-21 17:50:11,81,54.9079,8.3033,41.0,21.85
143,Ponta Do Sol,40,PT,2021-03-21 17:43:07,51,32.6667,-17.1,62.6,13.8
144,Skjervoy,75,NO,2021-03-21 17:50:12,68,70.0311,20.9714,26.6,13.8
145,Codrington,73,AU,2021-03-21 17:42:43,87,-38.2667,141.9667,64.06,11.27
146,Sechura,64,PE,2021-03-21 17:50:12,49,-5.5569,-80.8222,85.33,8.77
147,Tabuk,87,PH,2021-03-21 17:50:12,93,17.4189,121.4443,73.02,7.14
148,Tezu,42,IN,2021-03-21 17:43:48,32,27.9167,96.1667,75.06,4.54
149,Nyurba,100,RU,2021-03-21 17:50:13,94,63.2842,118.3319,-16.8,7.78
150,Touros,20,BR,2021-03-21 17:44:04,58,-5.1989,-35.4608,87.8,18.41
151,Lucapa,73,AO,2021-03-21 17:46:26,90,-8.4192,20.7447,69.3,2.17
152,Casa Nova,75,BR,2021-03-21 17:50:13,35,-9.4167,-41.1333,91.4,9.22
153,Carnarvon,0,AU,2021-03-21 17:42:22,78,-24.8667,113.6333,77.0,8.05
154,Petropavlovsk-Kamchatskiy,75,RU,2021-03-21 17:43:05,68,53.0452,158.6483,19.4,4.47
155,Manasa,0,IN,2021-03-21 17:50:14,16,24.4837,75.2687,77.41,3.87
156,Buraydah,0,SA,2021-03-21 17:43:42,28,26.326,43.975,82.4,4.61
157,Matay,70,EG,2021-03-21 17:50:07,15,28.419,30.7792,88.79,5.48
158,Airai,64,TL,2021-03-21 17:43:33,87,-8.9266,125.4092,60.82,1.52
159,Severo-Yeniseyskiy,100,RU,2021-03-21 17:50:14,93,60.3725,93.0408,24.19,7.81
160,Palmas De Monte Alto,92,BR,2021-03-21 17:50:14,39,-14.2672,-43.1619,85.37,7.81
161,Puerto Ayora,20,EC,2021-03-21 17:45:50,66,-0.7393,-90.3518,86.0,5.75
162,East London,0,ZA,2021-03-21 17:42:22,68,-33.0153,27.9116,64.4,14.97
163,Katsuura,100,JP,2021-03-21 17:41:12,74,35.1333,140.3,62.01,1.99
164,Corowa,96,AU,2021-03-21 17:50:15,77,-36.0333,146.3833,66.0,12.84
165,Sitka,90,US,2021-03-21 17:42:34,93,57.0531,-135.33,35.6,10.36
166,Savalou,98,BJ,2021-03-21 17:50:15,36,7.9281,1.9756,93.0,3.62
167,Batemans Bay,98,AU,2021-03-21 17:50:15,85,-35.7167,150.1833,70.0,5.99
168,Gbarnga,91,LR,2021-03-21 17:50:16,55,6.9956,-9.4722,88.14,4.74
169,Namibe,35,AO,2021-03-21 17:42:18,78,-15.1961,12.1522,73.56,8.79
170,Kaitangata,94,NZ,2021-03-21 17:43:05,84,-46.2817,169.8464,55.0,1.99
171,Bayji,0,IQ,2021-03-21 17:50:16,34,34.9311,43.487,67.41,4.88
172,Husavik,0,IS,2021-03-21 17:42:21,53,66.0449,-17.3389,48.2,25.32
173,Itupiranga,75,BR,2021-03-21 17:50:16,66,-5.1347,-49.3267,86.0,1.14
174,Yarmouth,1,US,2021-03-21 17:50:17,33,41.7057,-70.2286,55.4,6.91
175,Isangel,55,VU,2021-03-21 17:41:54,85,-19.55,169.2667,75.43,10.38
176,Georgetown,20,MY,2021-03-21 17:42:14,78,5.4112,100.3354,86.0,3.44
177,San Cristobal,20,VE,2021-03-21 17:43:32,61,7.7669,-72.225,84.2,11.5
178,Kodiak,90,US,2021-03-21 17:42:40,86,57.79,-152.4072,30.2,4.61
179,Mathathane,10,BW,2021-03-21 17:50:17,42,-22.2687,28.7495,82.89,6.8
180,Lavrentiya,100,RU,2021-03-21 17:42:05,81,65.5833,-171.0,0.07,4.16
181,Avarua,75,CK,2021-03-21 17:42:08,94,-21.2078,-159.775,77.0,1.14
182,Sao Joao Da Barra,20,BR,2021-03-21 17:42:33,62,-21.6403,-41.0511,86.0,13.8
183,Tarata,40,BO,2021-03-21 17:50:18,63,-17.6167,-66.0167,66.2,4.61
184,Hithadhoo,100,MV,2021-03-21 17:42:03,75,-0.6,73.0833,83.05,9.82
185,Kez,99,RU,2021-03-21 17:50:18,93,57.8979,53.7152,20.05,8.5
